transcript_id,SRR5219267,SRR5219268,SRR5219269,SRR5219276,SRR5219277,SRR5219278
Pav_sc0001710.1_g770.1.mk,24,11,34,11,30,7
Pav_sc0000689.1_g310.1.mk,716,559,809,606,716,677
Pav_sc0010253.1_g010.1.br,100,78,0,95,79,58
Pav_sc0001710.1_g750.1.mk,546,501,586,832,751,778
Pav_sc0000348.1_g280.1.mk,966,710,794,882,942,820
MSTRG.19791.2,3077,2908,2850,3392,2685,2148
Pav_sc0000355.1_g380.1.br,8,10,14,6,14,2
MSTRG.11832.5,0,49,180,0,0,0
Pav_sc0000314.1_g350.1.br,0,0,0,0,0,0
Pav_sc0000257.1_g850.1.mk,7,0,3,0,0,0
Pav_co4009891.1_g010.1.mk,0,0,0,0,0,0
MSTRG.18862.1,722,571,695,514,560,465
Pav_sc0000935.1_g010.1.mk,9,12,0,11,0,0
MSTRG.16124.2,1259,1519,1483,913,1172,876
Pav_sc0001478.1_g350.1.mk,0,0,0,0,3,0
MSTRG.16124.4,361,238,332,251,102,84
MSTRG.2495.1,14,27,0,3,9,4
Pav_sc0000766.1_g160.1.mk,0,11,25,2,3,6
Pav_sc0000017.1_g530.1.mk,1,1,1,1,1,1
Pav_sc0001125.1_g010.1.mk,209,152,164,118,188,83
Pav_sc0000023.1_g710.1.mk,0,0,7,0,0,11
Pav_sc0004767.1_g010.1.mk,14,0,0,5,0,5
MSTRG.2648.1,107,174,0,80,101,73
Pav_sc0000595.1_g1210.1.br,0,0,0,0,0,0
MSTRG.873.1,116,10,0,8,2,0
MSTRG.873.2,179,300,0,111,151,91
Pav_sc0000195.1_g630.1.mk,551,522,644,468,636,479
Pav_sc0001087.1_g130.1.br,0,3,0,1,0,0
MSTRG.873.5,285,131,0,237,307,349
Pav_sc0001964.1_g030.1.br,0,0,0,0,0,0
Pav_sc0000582.1_g940.1.mk,0,0,0,0,0,0
Pav_sc0002332.1_g010.1.mk,0,0,0,0,0,0
Pav_sc0008197.1_g030.1.br,0,0,0,0,0,0
MSTRG.15640.1,116,84,96,96,82,78
Pav_sc0003944.1_g110.1.br,77,116,0,84,73,102
Pav_sc0000661.1_g530.1.br,0,0,0,0,0,0
MSTRG.19257.2,293,32,71,117,8,13
Pav_sc0000969.1_g270.1.br,0,0,0,0,0,0
Pav_sc0001465.1_g110.1.mk,27,19,18,13,18,16
Pav_sc0000467.1_g200.1.br,0,0,0,0,0,0
Pav_sc0002327.1_g060.1.mk,0,0,0,0,0,0
Pav_sc0000108.1_g570.1.br,0,2,2,0,0,2
Pav_sc0000195.1_g490.1.mk,5,7,8,20,9,0
Pav_sc0009811.1_g010.1.mk,14,0,0,0,39,23
Pav_sc0001710.1_g1460.1.mk,507,411,523,592,738,533
MSTRG.9271.1,17793,13697,21577,11301,20255,15117
Pav_sc0000206.1_g430.1.mk,0,0,0,0,0,0
Pav_sc0002106.1_g030.1.br,465,518,422,2445,1895,1832
MSTRG.19502.3,2564,1941,2672,1740,2010,2103
Pav_sc0000219.1_g110.1.br,0,0,0,0,0,0
MSTRG.19257.6,14,128,569,39,540,113
MSTRG.18759.1,147,62,127,56,18,45
MSTRG.12752.20,0,28,0,0,4,0
MSTRG.12752.21,387,358,185,266,353,0
Pav_sc0000600.1_g320.1.br,0,0,0,0,0,0
MSTRG.18759.2,36,99,69,32,169,30
MSTRG.2136.1,74,85,0,48,86,51
Pav_sc0003135.1_g560.1.mk,87,72,134,75,55,48
MSTRG.18994.7,235,138,25,0,0,0
MSTRG.5030.3,548,648,237,357,340,227
MSTRG.5030.2,744,491,357,360,180,313
MSTRG.5030.5,99,560,81,44,106,96
MSTRG.5030.4,234,179,254,382,45,169
MSTRG.5030.6,304,126,1188,0,1119,0
Pav_sc0001520.1_g230.1.br,0,0,0,0,0,0
Pav_sc0001243.1_g330.1.br,0,0,1,0,0,0
Pav_co4025461.1_g010.1.br,0,0,0,0,0,0
MSTRG.1868.1,70,65,0,17,11,55
MSTRG.2807.2,1588,1496,0,1136,1588,1328
MSTRG.18994.5,106,291,76,128,289,0
MSTRG.18759.5,67,62,59,46,0,0
MSTRG.4851.3,1457,961,1098,529,435,399
MSTRG.4851.2,3949,4248,4551,1344,2807,1854
Pav_sc0000216.1_g080.1.br,0,0,0,0,0,0
Pav_sc0001279.1_g010.1.br,0,0,0,0,0,0
Pav_co4050873.1_g010.1.br,0,0,0,0,0,0
Pav_sc0007928.1_g010.1.mk,0,0,0,1,0,0
Pav_sc0000108.1_g1010.1.mk,0,0,0,0,0,0
MSTRG.18759.7,382,272,729,468,458,207
MSTRG.20789.4,148,303,230,199,185,101
MSTRG.20789.5,305,300,249,255,266,295
MSTRG.20789.6,212,323,414,261,259,209
MSTRG.18994.2,987,724,1063,766,1149,831
Pav_co4018589.1_g010.1.mk,0,0,0,0,0,0
MSTRG.18759.8,258,336,434,119,222,178
MSTRG.17394.19,17,13,287,0,14,0
Pav_sc0000597.1_g320.1.br,258,282,286,195,345,182
MSTRG.1105.4,9,0,0,108,0,21
Pav_sc0000023.1_g670.1.mk,26,223,43,45,54,55
Pav_sc0000484.1_g590.1.mk,0,0,0,0,0,0
Pav_sc0000205.1_g140.1.br,0,0,0,0,0,0
Pav_sc0001999.1_g020.1.br,0,0,0,0,0,0
MSTRG.18748.10,3015,2243,2682,2345,2109,1546
MSTRG.18748.11,1,1,129,1,0,16
Pav_sc0000359.1_g720.1.mk,101,49,117,58,192,121
MSTRG.22708.1,4100,4045,0,3568,3377,2300
Pav_sc0002376.1_g020.1.br,0,0,0,0,0,0
MSTRG.3404.2,468,507,0,293,343,246
Pav_sc0000195.1_g030.1.mk,3,3,9,3,6,4
Pav_sc0008433.1_g010.1.mk,0,9,0,31,28,18
Pav_sc0001248.1_g250.1.mk,0,0,0,0,0,0
Pav_sc0000893.1_g380.1.mk,2729,2613,2928,2802,2893,2221
MSTRG.1108.1,491,452,0,399,444,471
Pav_sc0001196.1_g1510.1.mk,0,3714,3536,3433,0,2393
Pav_sc0000764.1_g270.1.br,63,3,636,3,85,4
MSTRG.14484.1,412,325,518,345,426,392
Pav_sc0000130.1_g860.1.mk,2074,2063,0,2699,4291,3340
Pav_sc0005533.1_g080.1.br,0,0,0,0,0,0
Pav_sc0002327.1_g400.1.mk,0,0,0,0,0,0
MSTRG.10956.3,1440,1321,1885,1158,1442,1127
MSTRG.10956.2,2718,2314,2869,1995,2637,1722
Pav_sc0006508.1_g020.1.br,0,0,0,0,0,0
Pav_sc0000148.1_g320.1.br,0,0,0,0,0,0
MSTRG.16278.8,522,228,220,126,582,113
MSTRG.16278.9,3665,3410,653,948,244,220
Pav_sc0000981.1_g410.1.br,0,6,26,10,44,10
MSTRG.16278.5,364,657,138,640,681,119
MSTRG.16278.6,0,0,1261,0,0,0
MSTRG.16278.7,0,0,1040,0,0,0
Pav_sc0000212.1_g1660.1.mk,140,217,0,251,408,179
MSTRG.16278.1,4683,4088,4590,4929,3583,2841
Pav_sc0001106.1_g610.1.br,0,3,8,0,11,7
MSTRG.16278.3,954,428,1503,932,572,105
MSTRG.21519.2,673,675,821,478,614,450
MSTRG.24026.2,257,227,0,261,171,240
MSTRG.18721.2,2589,2381,2735,2030,2584,1781
Pav_sc0004305.1_g030.1.mk,1723,1755,1721,1196,1575,1636
MSTRG.19939.3,1347,1316,1812,956,1471,1000
MSTRG.515.3,282,317,0,339,314,203
MSTRG.515.2,3211,6934,0,3013,3395,4515
MSTRG.515.5,1869,990,0,586,1473,1325
MSTRG.2680.1,160,129,0,107,105,123
Pav_sc0000909.1_g290.1.br,1,0,4,0,6,0
MSTRG.515.6,166,975,0,980,412,405
Pav_sc0001613.1_g010.1.br,4,0,0,0,0,0
Pav_sc0002790.1_g050.1.br,0,0,0,0,0,0
Pav_sc0002692.1_g080.1.br,1,1,1,1,1,1
Pav_sc0001309.1_g1290.1.mk,332,187,939,146,386,316
Pav_sc0000207.1_g790.1.br,0,0,0,0,0,0
Pav_sc0001576.1_g180.1.mk,0,0,2,40,28,32
Pav_sc0002387.1_g290.1.br,0,0,0,0,0,0
Pav_sc0001196.1_g1790.1.mk,0,0,0,0,0,0
MSTRG.8201.2,0,0,0,0,709,0
Pav_sc0002722.1_g180.1.br,0,0,0,0,0,0
MSTRG.11451.2,67,95,99,487,236,131
Pav_co4013935.1_g010.1.mk,277,263,0,210,208,221
Pav_sc0000071.1_g600.1.mk,0,0,0,0,0,0
MSTRG.23880.6,295,365,0,214,206,196
MSTRG.15668.6,83,14,32,24,21,11
MSTRG.15668.7,98,16,32,27,22,12
MSTRG.15668.4,573,69,36,114,95,86
MSTRG.15668.5,104,18,25,35,22,19
MSTRG.15668.2,176,194,161,78,250,204
MSTRG.23880.5,181,124,0,102,143,141
Pav_sc0012383.1_g010.1.br,0,0,0,0,0,0
MSTRG.14492.1,532,496,748,483,707,657
Pav_sc0001111.1_g440.1.mk,0,0,0,0,0,0
Pav_sc0000588.1_g320.1.mk,0,0,0,0,0,0
Pav_sc0002866.1_g050.1.br,0,0,0,0,0,0
MSTRG.13701.4,294,400,304,189,270,261
Pav_sc0000464.1_g380.1.br,469,462,514,317,464,307
Pav_sc0000195.1_g050.1.br,0,0,0,0,0,0
Pav_sc0000130.1_g960.1.mk,0,28,0,0,35,14
Pav_sc0000550.1_g010.1.br,1,0,0,0,0,0
MSTRG.11436.3,336,184,367,362,201,45
Pav_sc0001196.1_g2190.1.mk,0,0,0,0,0,0
MSTRG.17310.4,0,98,70,0,103,58
Pav_co4056559.1_g010.1.mk,18,9,0,71,62,41
Pav_sc0000624.1_g050.1.mk,848,464,999,638,651,969
Pav_sc0001411.1_g780.1.mk,8,0,18,2,43,4
MSTRG.17310.2,262,170,83,103,2,83
MSTRG.9428.1,132,127,133,147,154,88
MSTRG.24802.1,3611,4334,0,3613,4140,2701
MSTRG.24802.3,724,0,0,0,0,0
Pav_sc0000644.1_g060.1.br,0,0,0,0,0,0
MSTRG.1650.1,57,43,0,0,55,51
MSTRG.21271.1,39,22,12,18,23,16
Pav_sc0000491.1_g480.1.mk,1293,1311,1086,867,1187,1003
Pav_co3991605.1_g010.1.mk,22,34,0,139,41,32
MSTRG.17204.2,69,12,82,75,59,69
Pav_sc0000323.1_g550.1.br,108,61,95,64,79,68
Pav_sc0008095.1_g010.1.br,0,0,0,0,0,0
Pav_sc0002318.1_g360.1.mk,31387,28355,30011,28008,26033,26073
Pav_sc0006753.1_g010.1.br,4,15,0,6,9,15
Pav_sc0003086.1_g120.1.br,52,97,0,148,152,70
Pav_sc0000207.1_g950.1.mk,0,0,0,0,0,0
Pav_sc0000405.1_g800.1.br,0,0,0,0,0,0
MSTRG.14152.2,120,117,158,76,42,13
MSTRG.21838.1,1353,1495,1348,1208,1097,992
Pav_sc0001911.1_g580.1.mk,13,12,10,37,41,16
Pav_sc0000409.1_g120.1.mk,9,0,0,3,0,0
Pav_sc0002648.1_g340.1.mk,9,5,7,2,7,5
MSTRG.15560.4,920,849,949,746,3110,176
MSTRG.15560.1,220,185,1638,772,11,658
Pav_sc0000848.1_g210.1.mk,511,625,0,287,491,432
MSTRG.15560.3,57,11,84,0,0,93
Pav_sc0001308.1_g170.1.br,0,0,0,0,0,0
Pav_sc0003267.1_g110.1.br,0,0,0,0,0,0
Pav_sc0000823.1_g650.1.mk,3,3,1,0,2,0
Pav_sc0006044.1_g100.1.br,0,0,0,0,0,0
Pav_sc0000006.1_g200.1.br,9,10,10,15,24,10
MSTRG.19963.5,300,320,769,294,450,306
MSTRG.1339.2,34,27,0,38,45,21
MSTRG.1339.1,700,561,0,469,430,372
Pav_sc0000449.1_g140.1.mk,3266,2625,3787,3454,3442,3506
Pav_sc0000659.1_g430.1.mk,0,382,219,94,61,187
Pav_sc0001475.1_g350.1.br,0,0,0,0,0,0
Pav_sc0000494.1_g210.1.br,1,0,0,0,0,0
MSTRG.14830.4,1414,409,613,61,393,7
Pav_sc0000467.1_g350.1.br,0,0,0,0,0,0
Pav_sc0001724.1_g130.1.br,0,0,0,0,1,0
Pav_sc0001183.1_g090.1.mk,622,621,442,504,757,565
MSTRG.14830.2,495,764,683,1162,668,756
Pav_sc0000040.1_g790.1.mk,142,75,51,57,23,94
MSTRG.2364.1,19,86,0,36,63,10
Pav_sc0000028.1_g420.1.mk,47,9,5,1309,285,131
MSTRG.1256.1,50,45,0,25,34,23
MSTRG.8236.1,412,410,427,340,372,399
MSTRG.11444.2,372,266,382,326,306,423
Pav_sc0006281.1_g040.1.br,3,15,0,9,20,5
MSTRG.11444.1,1681,1481,1838,1504,1552,1839
Pav_sc0000525.1_g580.1.br,0,0,0,0,0,0
Pav_sc0000622.1_g520.1.mk,9,0,3,3,1,2
Pav_sc0001124.1_g510.1.br,72,116,74,69,73,44
MSTRG.7937.8,451,529,454,346,572,340
MSTRG.13792.8,49,68,70,38,73,39
MSTRG.13792.9,226,111,314,371,340,216
MSTRG.7937.5,507,584,367,388,224,405
MSTRG.7937.4,3030,3037,2614,1491,2269,1423
MSTRG.7937.7,558,651,428,412,298,203
MSTRG.7937.6,0,11,231,0,0,0
MSTRG.7937.1,2437,1669,2885,1707,2429,1700
MSTRG.13792.3,91,134,124,117,141,56
MSTRG.7937.3,1078,1589,576,655,348,430
MSTRG.7937.2,1889,1424,938,581,707,190
MSTRG.10054.2,0,0,0,0,297,0
Pav_sc0000775.1_g030.1.mk,2,0,8,7,9,0
MSTRG.19437.2,31,40,0,0,0,35
MSTRG.10054.1,118,95,448,133,94,85
Pav_sc0001196.1_g1150.1.br,0,0,0,0,0,0
MSTRG.10054.4,0,0,0,0,6,3
MSTRG.10054.5,472,517,134,351,63,380
MSTRG.1062.1,7,13,0,2,10,0
Pav_sc0001962.1_g120.1.br,0,0,0,0,1,0
Pav_sc0001189.1_g010.1.mk,166,278,245,67,219,97
Pav_sc0003716.1_g030.1.br,10,6,0,22,6,0
Pav_sc0000675.1_g1210.1.mk,2380,2246,2853,1232,2239,1657
MSTRG.4067.1,52,94,0,56,25,140
Pav_sc0000146.1_g120.1.mk,2,7,0,5,3,74
Pav_sc0004971.1_g010.1.mk,201,178,131,137,104,62
Pav_sc0000143.1_g510.1.mk,0,0,0,0,0,29
Pav_sc0000869.1_g150.1.mk,446,506,400,529,491,343
MSTRG.861.2,242,138,0,113,73,57
Pav_sc0000704.1_g1040.1.mk,2,2,0,0,0,0
Pav_sc0000130.1_g250.1.mk,4294,4587,0,2432,3404,2290
Pav_sc0001877.1_g340.1.br,0,0,0,0,0,0
Pav_sc0001105.1_g270.1.mk,225,124,141,54,42,110
Pav_sc0000546.1_g020.1.mk,21,14,30,4,9,22
Pav_sc0002866.1_g020.1.br,0,0,0,0,0,0
Pav_sc0001461.1_g460.1.mk,1733,1678,2198,2096,2399,2122
Pav_sc0003363.1_g030.1.br,0,0,0,0,0,0
Pav_sc0000008.1_g270.1.br,0,0,0,0,0,0
Pav_sc0010103.1_g020.1.mk,0,4,0,0,9,2
MSTRG.15421.3,18,244,71,33,71,27
MSTRG.15421.2,424,478,576,515,398,527
Pav_sc0000909.1_g750.1.br,0,3,0,0,0,0
Pav_sc0002055.1_g100.1.mk,0,0,0,0,0,0
MSTRG.16059.1,280,311,345,246,250,159
Pav_sc0000525.1_g370.1.br,0,0,0,0,0,0
MSTRG.22324.2,25759,24082,0,20227,19852,19549
Pav_sc0001974.1_g150.1.mk,271,252,260,294,360,240
Pav_sc0001369.1_g440.1.mk,611,384,705,307,409,265
MSTRG.18308.1,18,0,22,11,35,13
Pav_sc0000317.1_g060.1.br,10,7,0,6,5,1
MSTRG.22373.5,119,0,0,0,0,0
MSTRG.22451.4,448,460,0,213,250,325
Pav_sc0000028.1_g290.1.mk,0,0,0,4,5,0
Pav_sc0000176.1_g330.1.br,6,0,0,0,0,0
Pav_sc0002348.1_g050.1.mk,0,0,0,0,0,0
Pav_sc0000648.1_g280.1.mk,42,69,0,105,119,76
Pav_sc0000102.1_g140.1.br,11,12,3,11,14,11
Pav_sc0000299.1_g420.1.mk,150,160,176,122,170,54
Pav_sc0000984.1_g170.1.br,0,0,0,0,0,0
Pav_sc0010369.1_g010.1.mk,0,0,0,0,0,0
Pav_sc0001295.1_g020.1.br,0,0,0,0,0,0
Pav_sc0000405.1_g040.1.mk,38,23,51,12,12,15
Pav_sc0001203.1_g150.1.mk,112,113,82,185,125,29
Pav_sc0001405.1_g1520.1.mk,0,41,4,26,0,0
MSTRG.5707.1,375,178,305,386,548,371
MSTRG.5707.2,152,189,0,0,0,0
Pav_sc0000220.1_g2090.1.br,0,0,0,0,0,0
Pav_sc0003080.1_g050.1.mk,562,555,0,506,554,569
Pav_sc0000328.1_g030.1.br,0,0,0,0,0,0
MSTRG.5616.5,73,123,57,415,90,42
MSTRG.5616.4,553,508,539,347,639,338
MSTRG.5616.3,460,328,442,128,310,447
Pav_sc0011546.1_g010.1.mk,263,195,0,153,183,188
MSTRG.5616.1,221,98,95,97,108,145
Pav_sc0003492.1_g260.1.mk,0,0,0,0,0,0
MSTRG.13681.2,0,69,0,0,0,0
MSTRG.23973.2,0,0,0,36,34,22
Pav_sc0000091.1_g590.1.mk,398,273,242,87,192,5
Pav_sc0001936.1_g050.1.mk,0,0,3,6,0,24
MSTRG.1327.3,450,424,0,310,314,232
Pav_sc0000465.1_g1250.1.br,0,0,0,0,0,0
Pav_sc0000423.1_g060.1.mk,35,21,0,9,13,9
MSTRG.1327.4,265,0,0,0,51,106
MSTRG.11982.2,2165,2492,2405,1947,2005,1355
Pav_co4087363.1_g010.1.mk,100,114,0,184,296,132
MSTRG.16880.2,127,162,96,73,0,91
Pav_sc0002868.1_g050.1.mk,0,0,0,0,0,0
Pav_sc0002176.1_g170.1.mk,0,0,0,0,0,0
Pav_sc0001205.1_g300.1.mk,14,12,5,0,0,9
MSTRG.22279.3,1418,1800,0,1813,1927,312
Pav_sc0000219.1_g030.1.br,8,10,3,5,5,4
MSTRG.20407.2,158,990,894,179,168,530
MSTRG.20407.5,754,733,764,276,353,348
MSTRG.20407.4,92,95,411,44,38,20
MSTRG.20407.7,913,3314,1270,492,501,762
MSTRG.20407.6,227,0,0,0,0,0
Pav_sc0001323.1_g1190.1.br,15,12,11,9,14,0
MSTRG.20407.8,259,0,0,31,0,0
Pav_sc0001009.1_g270.1.mk,0,0,0,0,4,0
Pav_co4022985.1_g010.1.mk,317,395,0,313,351,254
Pav_sc0000108.1_g990.1.br,0,0,3,0,0,0
MSTRG.11710.2,457,632,422,308,497,319
Pav_sc0001084.1_g190.1.mk,1890,1703,2000,1744,1865,1924
Pav_sc0000257.1_g550.1.mk,316,261,265,688,288,258
MSTRG.6995.8,3625,3270,2785,1439,2413,476
MSTRG.6995.9,0,0,0,2042,0,0
MSTRG.6995.6,6,116,49,62,127,0
MSTRG.6995.7,1969,2257,2738,0,1553,2914
MSTRG.1996.25,93,67,0,44,0,75
MSTRG.6995.5,54,167,192,184,168,251
Pav_sc0000350.1_g290.1.br,0,0,0,0,0,0
MSTRG.6995.3,102,128,160,83,107,100
MSTRG.23737.4,74,33,0,51,70,54
MSTRG.6995.1,1514,0,54,42,32,168
MSTRG.19909.3,86,179,0,0,246,152
Pav_sc0000752.1_g160.1.br,2,0,0,8,5,4
MSTRG.19909.1,991,1053,823,2000,1687,918
MSTRG.16690.2,0,112,145,0,212,0
MSTRG.19909.4,414,459,1505,140,209,212
MSTRG.19909.5,1628,1521,1209,0,537,712
MSTRG.22265.1,0,0,0,0,0,0
Pav_sc0001393.1_g030.1.br,0,0,0,0,0,0
Pav_sc0006195.1_g220.1.br,0,0,0,0,0,0
Pav_sc0000491.1_g230.1.br,0,0,0,0,0,0
Pav_sc0000830.1_g350.1.br,0,0,0,0,0,0
MSTRG.12856.1,14,24,22,0,0,0
Pav_sc0001258.1_g360.1.mk,0,0,0,0,0,0
Pav_sc0000219.1_g040.1.br,0,0,0,0,0,0
Pav_sc0001059.1_g500.1.br,0,0,100,0,60,0
Pav_sc0000157.1_g550.1.br,0,0,0,0,0,0
MSTRG.18789.1,84,123,141,79,98,65
Pav_sc0002053.1_g010.1.br,0,0,0,0,0,0
MSTRG.13922.1,749,761,818,617,660,585
MSTRG.20062.3,2,1,523,1,2,118
MSTRG.20062.1,0,0,0,0,0,23
MSTRG.6105.1,604,522,388,649,544,403
Pav_sc0002009.1_g350.1.mk,515,492,564,346,607,394
MSTRG.20062.5,84,90,25,39,61,27
Pav_sc0000998.1_g020.1.mk,8,7,9,5,3,4
Pav_sc0001323.1_g680.1.mk,0,0,0,0,0,0
Pav_sc0000373.1_g830.1.mk,52,53,0,44,73,57
MSTRG.12505.2,31,75,56,0,48,38
MSTRG.17522.1,7,24,310,39,86,265
Pav_sc0000622.1_g050.1.br,77,0,0,179,517,0
MSTRG.20123.1,420,372,550,607,701,555
Pav_sc0000207.1_g530.1.mk,343,365,514,188,293,300
Pav_sc0001381.1_g060.1.br,8,0,0,0,3,0
MSTRG.21321.2,151,32,19,10,9,46
Pav_sc0002233.1_g150.1.mk,374,286,306,500,0,267
Pav_sc0000206.1_g100.1.mk,1,1,1,1,1,0
Pav_sc0000044.1_g890.1.mk,40,54,42,41,66,28
Pav_sc0007943.1_g010.1.br,0,0,0,0,0,0
MSTRG.16078.2,154,158,241,115,88,78
MSTRG.23392.1,297,185,0,80,224,187
Pav_sc0000761.1_g290.1.br,0,0,0,0,0,0
MSTRG.16078.1,49,19,32,54,54,62
MSTRG.21260.1,638,580,743,433,193,312
MSTRG.9700.1,219,163,194,92,115,85
MSTRG.21260.2,322,195,166,140,230,196
Pav_sc0000702.1_g080.1.mk,607,594,692,541,625,489
Pav_sc0000584.1_g510.1.mk,13,5,9,10,6,4
Pav_sc0000800.1_g1050.1.mk,317,647,774,851,521,161
Pav_sc0002451.1_g110.1.mk,23,42,0,28,29,14
MSTRG.3527.5,297,142,0,171,71,208
Pav_sc0001749.1_g180.1.mk,275,284,280,287,217,221
Pav_sc0002264.1_g070.1.br,48,36,53,51,32,29
Pav_sc0000667.1_g250.1.mk,235,774,172,147,128,124
Pav_sc0002198.1_g210.1.mk,0,0,0,0,0,0
MSTRG.19331.1,725,683,15,893,4,16
MSTRG.24406.1,64,57,0,32,25,16
MSTRG.12957.4,0,128,14,236,4,10
MSTRG.12957.5,0,66,0,50,0,0
MSTRG.12957.3,105,475,75,356,400,179
MSTRG.23536.3,327,492,0,250,313,322
Pav_sc0005323.1_g030.1.mk,2928,2799,3445,1976,2979,2002
MSTRG.10603.1,490,378,461,279,460,472
MSTRG.24122.3,68,62,0,224,76,71
Pav_sc0000825.1_g240.1.mk,472,487,514,453,414,309
Pav_sc0001989.1_g010.1.br,0,0,0,0,0,0
Pav_sc0000764.1_g410.1.mk,1032,1339,954,892,916,789
Pav_sc0000381.1_g130.1.br,0,0,0,0,0,0
MSTRG.8851.1,669,658,851,536,326,644
Pav_sc0002392.1_g030.1.mk,17,11,0,18,12,13
Pav_sc0000473.1_g130.1.br,0,0,0,0,0,0
MSTRG.19647.3,0,1417,0,0,0,718
MSTRG.19647.2,939,613,803,1362,503,292
MSTRG.19647.1,1799,778,1533,1,1734,564
Pav_sc0001613.1_g320.1.br,0,0,0,0,0,0
Pav_sc0000355.1_g170.1.br,0,0,0,0,0,0
Pav_sc0000016.1_g010.1.br,0,0,0,0,0,0
Pav_sc0001674.1_g060.1.br,0,0,0,0,0,0
Pav_sc0001576.1_g130.1.mk,524,249,348,242,399,554
Pav_sc0000981.1_g420.1.mk,1004,1036,939,933,1009,531
MSTRG.16644.1,361,556,252,464,565,358
Pav_sc0000308.1_g610.1.mk,294,213,90,91,30,7
Pav_sc0000507.1_g010.1.br,0,0,0,9,0,0
MSTRG.1742.1,28,46,0,34,32,20
MSTRG.14513.2,8768,7650,11137,7340,9604,9198
MSTRG.21335.1,37,47,71,59,44,109
Pav_sc0001313.1_g250.1.mk,1834,2180,2091,2253,2134,1380
Pav_sc0000017.1_g1270.1.mk,103,94,118,153,114,130
Pav_sc0000305.1_g070.1.mk,0,0,0,0,0,0
MSTRG.10355.2,338,237,366,318,406,323
Pav_sc0004023.1_g180.1.br,0,0,0,0,0,0
MSTRG.5834.1,603,642,650,769,580,472
MSTRG.3527.4,31,24,0,39,42,0
Pav_sc0001478.1_g460.1.br,0,0,0,0,0,0
Pav_sc0004218.1_g040.1.mk,0,0,0,5,0,0
Pav_sc0000584.1_g010.1.br,0,0,3,7,15,2
MSTRG.13135.1,231,258,317,312,377,240
Pav_sc0000554.1_g2090.1.mk,0,0,52,0,0,40
Pav_sc0000428.1_g280.1.mk,431,404,404,260,354,315
Pav_sc0000854.1_g070.1.mk,73,28,9,25,10,0
Pav_sc0000554.1_g300.1.mk,0,0,0,0,0,0
MSTRG.10580.1,3770,3594,3497,1945,2723,2082
Pav_sc0000713.1_g620.1.br,0,0,0,0,0,0
Pav_sc0000331.1_g020.1.mk,0,0,0,0,0,0
Pav_sc0004618.1_g060.1.br,0,0,0,0,0,0
Pav_sc0002692.1_g020.1.br,0,0,0,4,0,6
Pav_sc0000326.1_g120.1.mk,0,0,0,0,0,0
MSTRG.13443.3,108,50,52,129,103,39
MSTRG.13443.1,354,422,542,333,510,417
MSTRG.6304.2,474,617,454,831,706,414
MSTRG.6304.3,45,10,39,374,244,0
Pav_sc0004175.1_g060.1.br,0,0,0,0,0,0
MSTRG.6304.1,1589,1176,1269,1205,921,522
MSTRG.19657.1,485,487,297,122,213,394
MSTRG.10349.1,6667,6432,5793,5548,5547,3729
MSTRG.6304.5,104,212,172,489,349,294
Pav_co4049581.1_g020.1.mk,211,147,0,39,58,45
Pav_sc0000886.1_g830.1.br,0,0,0,0,0,0
MSTRG.17843.2,1443,1621,1683,1230,1554,565
MSTRG.13542.1,740,840,707,662,688,514
Pav_sc0001088.1_g110.1.mk,788,672,679,540,637,487
Pav_sc0002293.1_g150.1.br,0,0,0,0,0,0
MSTRG.2761.2,2782,2788,0,3107,5084,3556
Pav_sc0002115.1_g050.1.br,42,33,61,24,20,25
MSTRG.162.3,85,27,0,89,90,31
Pav_co4010971.1_g010.1.br,81,100,0,77,103,62
Pav_sc0001088.1_g130.1.mk,1364,1635,972,1168,1570,322
Pav_sc0000100.1_g050.1.br,0,0,1,0,0,0
MSTRG.16472.2,352,192,145,78,95,44
Pav_sc0000554.1_g1000.1.mk,151,119,165,101,161,138
Pav_sc0005842.1_g040.1.mk,136,125,100,66,39,40
Pav_sc0000030.1_g1440.1.mk,0,0,0,0,8,0
MSTRG.2880.1,4,10,0,25,13,7
Pav_sc0001090.1_g140.1.br,6,3,0,12,8,7
Pav_sc0001831.1_g160.1.mk,45,84,0,258,179,147
Pav_sc0001529.1_g330.1.mk,0,0,3,5,0,0
Pav_sc0000998.1_g180.1.mk,27,78,29,49,37,19
MSTRG.7797.1,50,72,85,83,95,71
MSTRG.18521.5,10,46,17,113,0,0
Pav_sc0000245.1_g020.1.br,0,0,0,0,0,0
MSTRG.18521.2,265,422,142,78,275,95
MSTRG.18521.1,581,569,586,111,440,598
Pav_sc0001102.1_g510.1.mk,0,0,0,0,0,0
MSTRG.6652.2,7016,7826,6382,2384,2988,3591
MSTRG.13121.4,6219,3767,2809,1888,2497,2295
MSTRG.13121.5,391,299,231,361,119,176
MSTRG.13121.3,12737,15143,12624,10150,8878,5764
Pav_sc0000017.1_g470.1.mk,80,64,82,145,105,129
MSTRG.13121.1,7532,8363,7263,6834,7155,5803
Pav_co4025189.1_g010.1.mk,0,0,0,1,3,0
Pav_sc0000480.1_g1190.1.mk,0,0,0,0,0,0
Pav_sc0000772.1_g020.1.mk,798,1300,1529,936,1742,1235
MSTRG.18030.1,672,708,753,599,753,553
Pav_sc0000024.1_g570.1.br,1,1,2,2,1,1
MSTRG.18646.2,199,192,209,219,186,139
